url,source_discovery,current_http_status,current_title,current_canonical,current_robots,in_current_sitemap,exists_in_current_site,google_status,legacy_pattern,topic,closest_current_url,recommended_action,confidence,notes
https://courtiark.fr/fr/logiciel-courtier-emprunteur-le-mans,fichier statique du depot,200,Logiciel pour courtier emprunteur à Le Mans — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-le-mans,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-lens,fichier statique du depot,200,Logiciel pour courtier emprunteur à Lens — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-lens,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-levallois-perret,fichier statique du depot,200,Logiciel pour courtier emprunteur à Levallois-Perret — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-levallois-perret,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-libourne,fichier statique du depot,200,Logiciel pour courtier emprunteur à Libourne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-libourne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-lille,fichier statique du depot,200,Logiciel pour courtier emprunteur à Lille — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-lille,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-limoges,fichier statique du depot,200,Logiciel pour courtier emprunteur à Limoges — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-limoges,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-lisieux,fichier statique du depot,200,Logiciel pour courtier emprunteur à Lisieux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-lisieux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-lorient,fichier statique du depot,200,Logiciel pour courtier emprunteur à Lorient — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-lorient,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-lyon,fichier statique du depot,200,Logiciel pour courtier emprunteur à Lyon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-lyon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-macon,fichier statique du depot,200,Logiciel pour courtier emprunteur à Mâcon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-macon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-maisons-alfort,fichier statique du depot,200,Logiciel pour courtier emprunteur à Maisons-Alfort — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-maisons-alfort,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-manosque,fichier statique du depot,200,Logiciel pour courtier emprunteur à Manosque — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-manosque,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-mantes-la-jolie,fichier statique du depot,200,Logiciel pour courtier emprunteur à Mantes-la-Jolie — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-mantes-la-jolie,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-marseille,fichier statique du depot,200,Logiciel pour courtier emprunteur à Marseille — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-marseille,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-martigues,fichier statique du depot,200,Logiciel pour courtier emprunteur à Martigues — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-martigues,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-massy,fichier statique du depot,200,Logiciel pour courtier emprunteur à Massy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-massy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-meaux,fichier statique du depot,200,Logiciel pour courtier emprunteur à Meaux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-meaux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-melun,fichier statique du depot,200,Logiciel pour courtier emprunteur à Melun — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-melun,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-menton,fichier statique du depot,200,Logiciel pour courtier emprunteur à Menton — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-menton,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-merignac,fichier statique du depot,200,Logiciel pour courtier emprunteur à Mérignac — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-merignac,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-metz,fichier statique du depot,200,Logiciel pour courtier emprunteur à Metz — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-metz,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-mont-de-marsan,fichier statique du depot,200,Logiciel pour courtier emprunteur à Mont-de-Marsan — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-mont-de-marsan,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-montauban,fichier statique du depot,200,Logiciel pour courtier emprunteur à Montauban — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-montauban,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-montbeliard,fichier statique du depot,200,Logiciel pour courtier emprunteur à Montbéliard — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-montbeliard,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-montlucon,fichier statique du depot,200,Logiciel pour courtier emprunteur à Montluçon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-montlucon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-montpellier,fichier statique du depot,200,Logiciel pour courtier emprunteur à Montpellier — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-montpellier,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-morlaix,fichier statique du depot,200,Logiciel pour courtier emprunteur à Morlaix — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-morlaix,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-moulins,fichier statique du depot,200,Logiciel pour courtier emprunteur à Moulins — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-moulins,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-mulhouse,fichier statique du depot,200,Logiciel pour courtier emprunteur à Mulhouse — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-mulhouse,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-nancy,fichier statique du depot,200,Logiciel pour courtier emprunteur à Nancy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-nancy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-nanterre,fichier statique du depot,200,Logiciel pour courtier emprunteur à Nanterre — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-nanterre,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-nantes,fichier statique du depot,200,Logiciel pour courtier emprunteur à Nantes — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-nantes,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-narbonne,fichier statique du depot,200,Logiciel pour courtier emprunteur à Narbonne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-narbonne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-nevers,fichier statique du depot,200,Logiciel pour courtier emprunteur à Nevers — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-nevers,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-emprunteur-nice,fichier statique du depot,200,Logiciel pour courtier emprunteur à Nice — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-emprunteur-nice,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
